age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,total_monthly_spend,age_group,income_group,spend_segment
74,31651,9.5,4,4.6,10,8,40,1,59211,5032,8,2,6,10,8,2,2,6,6,10,1,Male,Tier 2,Online,64243,60+,Low,Value
69,195116,3.3,7,3.0,8,5,11,12,15121,26030,6,3,4,4,4,2,8,5,6,4,2,Other,Tier 3,Store,41151,60+,Ultra High,Value
78,29633,1.4,4,2.3,3,10,27,18,133251,54646,8,1,4,2,5,1,6,9,8,4,6,Female,Tier 1,Store,187897,60+,Low,Premium
27,94164,7.1,7,2.1,1,8,43,0,106927,44684,5,9,1,1,8,6,7,5,10,3,1,Male,Tier 1,Store,151611,18-30,Medium,Standard
67,15569,8.1,5,3.1,3,5,0,4,15742,49156,8,4,2,8,7,2,7,6,4,1,8,Male,Tier 2,Store,64898,60+,Low,Value
20,205972,1.8,2,2.8,8,4,8,15,76378,144034,6,4,5,8,3,10,6,2,2,3,5,Other,Tier 3,Store,220412,18-30,Ultra High,Premium
30,82509,5.4,7,3.1,4,9,41,5,15334,48497,9,2,6,1,5,1,10,7,4,3,6,Female,Tier 3,Store,63831,18-30,Medium,Value
60,138425,4.0,8,2.9,10,8,48,13,80706,143254,4,0,3,6,4,4,2,10,6,1,6,Other,Tier 3,Store,223960,46-60,High,Premium
66,116126,6.6,10,3.9,7,4,32,7,11028,127353,1,5,2,1,1,10,9,5,6,5,6,Male,Tier 2,Store,138381,60+,Medium,Standard
47,142522,5.9,11,2.5,8,2,0,17,126990,116113,1,5,5,7,10,1,1,2,10,5,5,Other,Tier 3,Store,243103,46-60,High,Premium
79,48038,8.6,2,3.5,7,2,41,4,144777,105981,3,1,4,10,1,8,8,4,4,9,9,Female,Tier 1,Store,250758,60+,Low,Premium
71,195160,3.3,6,3.0,1,2,8,10,149009,21686,5,7,6,3,9,5,8,9,3,9,3,Female,Tier 1,Store,170695,60+,Ultra High,Standard
62,219249,6.8,4,2.8,4,10,21,12,4679,40645,10,1,3,10,5,3,7,10,3,4,4,Other,Tier 2,Store,45324,60+,Ultra High,Value
23,220538,7.2,5,2.0,10,8,8,8,135206,31811,4,9,3,10,10,7,6,10,2,2,9,Female,Tier 2,Store,167017,18-30,Ultra High,Standard
34,218288,6.1,1,2.4,9,6,4,14,105316,88029,10,5,5,8,3,10,10,3,10,1,2,Other,Tier 1,Store,193345,31-45,Ultra High,Premium
76,212865,2.0,6,2.4,7,1,1,12,136217,121069,10,0,7,8,1,9,9,7,9,10,6,Female,Tier 1,Store,257286,60+,Ultra High,Premium
62,219858,6.8,12,3.9,1,10,13,2,62554,79501,8,4,6,2,2,9,5,4,10,8,1,Male,Tier 3,Store,142055,60+,Ultra High,Standard
68,53138,4.5,12,2.8,8,4,11,2,132513,127430,8,9,6,10,2,5,3,7,9,8,1,Male,Tier 2,Store,259943,60+,Low,Premium
70,209382,2.5,11,1.3,4,3,28,14,38731,42820,2,7,2,7,5,5,6,3,1,4,1,Male,Tier 1,Store,81551,60+,Ultra High,Value
36,174829,6.7,14,0.5,7,10,15,17,128307,133916,5,9,2,10,5,5,4,3,4,2,7,Other,Tier 1,Store,262223,31-45,High,Premium
59,216466,7.5,8,1.0,6,7,47,19,39476,48492,6,1,7,1,1,5,9,9,6,2,9,Other,Tier 2,Store,87968,46-60,Ultra High,Value
52,225099,4.8,2,1.6,7,10,8,8,47042,15532,9,2,2,2,2,7,7,9,2,2,9,Other,Tier 3,Hybrid,62574,46-60,Ultra High,Value
63,236902,7.7,1,3.1,10,5,31,15,93432,32544,2,0,3,1,4,9,2,2,5,8,6,Other,Tier 2,Hybrid,125976,60+,Ultra High,Standard
43,202223,7.7,9,1.7,10,1,23,19,114953,133647,9,8,5,4,6,6,8,9,3,3,10,Male,Tier 2,Store,248600,31-45,Ultra High,Premium
68,125740,6.0,2,4.1,1,6,19,16,36966,35719,4,9,1,10,6,2,10,5,7,9,3,Male,Tier 3,Store,72685,60+,Medium,Value
22,126174,7.2,8,0.9,6,4,19,12,40340,97105,7,1,3,6,2,6,8,1,10,1,8,Female,Tier 2,Store,137445,18-30,Medium,Standard
46,64272,8.0,5,3.4,3,10,41,11,17730,79232,10,5,7,1,9,9,3,9,7,7,3,Male,Tier 3,Store,96962,46-60,Low,Value
54,152980,7.1,2,0.1,10,6,42,0,54322,28750,8,3,6,1,10,5,10,1,1,9,10,Female,Tier 2,Online,83072,46-60,High,Value
37,156916,1.4,5,1.0,4,7,4,5,85725,26154,9,4,3,10,1,10,2,10,9,3,9,Female,Tier 3,Store,111879,31-45,High,Value
66,66455,1.0,9,1.2,1,9,19,5,18082,6215,2,5,2,4,9,9,6,4,9,2,8,Male,Tier 1,Online,24297,60+,Low,Value
38,249237,8.1,6,1.2,10,1,15,15,3590,35838,7,3,1,10,5,10,4,1,6,3,9,Female,Tier 3,Store,39428,31-45,Ultra High,Value
27,83447,4.6,3,1.7,8,6,18,13,33642,22884,5,7,6,2,4,2,4,7,4,2,8,Female,Tier 1,Store,56526,18-30,Medium,Value
22,220599,5.0,12,3.5,2,8,11,6,41500,36236,1,9,7,6,1,5,6,3,9,3,10,Other,Tier 1,Store,77736,18-30,Ultra High,Value
53,92108,9.8,8,3.4,3,4,16,2,88014,84503,1,6,1,4,3,10,1,2,3,3,4,Male,Tier 2,Store,172517,46-60,Medium,Standard
23,189138,4.5,14,1.2,7,10,33,2,103758,103719,8,2,4,2,7,7,7,10,9,4,4,Female,Tier 1,Store,207477,18-30,High,Premium
43,241301,5.7,1,2.2,2,9,26,14,61208,9366,5,7,1,8,1,10,3,7,5,7,7,Other,Tier 3,Online,70574,31-45,Ultra High,Value
21,186076,6.0,9,3.1,4,4,40,6,94654,57868,10,2,7,7,2,7,9,1,7,10,5,Male,Tier 2,Store,152522,18-30,High,Standard
79,53333,5.6,9,2.3,7,4,25,3,84769,33909,9,5,2,3,10,10,7,1,2,6,10,Male,Tier 2,Hybrid,118678,60+,Low,Value
56,136219,8.7,4,4.6,3,9,49,5,74036,149413,2,4,4,1,5,1,2,3,6,5,4,Female,Tier 3,Store,223449,46-60,High,Premium
56,98029,5.3,13,3.0,2,4,33,12,103151,9230,4,9,1,7,7,2,6,4,9,1,1,Male,Tier 2,Online,112381,46-60,Medium,Value
67,54697,7.4,8,1.4,8,9,20,6,80742,5541,10,9,5,5,6,6,2,3,1,3,7,Other,Tier 1,Online,86283,60+,Low,Value
52,32634,6.1,11,1.5,2,1,41,12,61355,101399,6,7,4,7,5,7,2,3,8,10,6,Female,Tier 3,Store,162754,46-60,Low,Standard
18,140520,7.9,14,1.2,10,8,40,17,91107,58637,6,7,7,3,9,2,10,9,6,1,10,Female,Tier 3,Store,149744,<18,High,Standard
41,39561,3.3,14,1.6,7,2,2,10,35797,75668,6,3,4,1,8,7,2,6,9,3,8,Other,Tier 2,Store,111465,31-45,Low,Value
74,164105,1.5,11,2.5,3,8,40,6,64473,83319,5,6,7,4,5,7,8,8,2,7,4,Male,Tier 2,Store,147792,60+,High,Standard
53,218959,6.1,3,2.2,4,5,35,11,35066,133301,7,3,6,4,10,7,9,3,7,4,1,Female,Tier 3,Store,168367,46-60,Ultra High,Standard
23,70063,4.3,13,1.9,6,1,28,6,57651,61073,7,8,6,9,2,4,4,9,4,4,6,Female,Tier 2,Store,118724,18-30,Low,Value
58,40921,8.9,6,3.3,3,1,44,9,15770,5308,5,2,2,1,10,4,6,4,10,7,9,Other,Tier 2,Online,21078,46-60,Low,Value
71,34340,5.8,10,2.9,1,6,18,13,37615,136757,10,1,1,3,8,5,2,1,8,10,3,Female,Tier 3,Store,174372,60+,Low,Standard
63,77781,6.4,10,0.4,8,1,20,4,76035,8875,3,2,1,9,10,4,7,8,2,1,9,Female,Tier 3,Hybrid,84910,60+,Medium,Value
77,29901,5.4,8,0.8,4,2,11,18,755,104433,9,2,7,8,2,3,9,1,6,6,10,Other,Tier 2,Store,105188,60+,Low,Value
61,25638,4.7,11,1.2,1,3,43,4,85361,53307,7,7,3,2,7,5,6,1,8,9,2,Male,Tier 3,Store,138668,60+,Low,Standard
77,184668,6.1,9,1.4,2,2,22,0,103085,85804,2,5,7,9,6,8,9,9,8,8,2,Female,Tier 1,Store,188889,60+,High,Premium
74,232986,8.0,8,1.7,6,9,46,13,56594,123172,3,2,2,1,5,6,9,9,5,6,9,Female,Tier 2,Store,179766,60+,Ultra High,Premium
48,59324,5.4,9,2.0,1,10,27,2,8163,101712,9,6,1,4,4,7,3,6,5,2,3,Female,Tier 1,Store,109875,46-60,Low,Value
37,103356,5.2,4,3.0,9,6,11,6,146660,146694,4,8,5,2,7,4,1,1,6,4,8,Other,Tier 1,Store,293354,31-45,Medium,Premium
41,236668,7.6,10,1.0,7,9,1,3,66310,119227,5,6,3,4,2,6,9,10,8,6,4,Other,Tier 2,Store,185537,31-45,Ultra High,Premium
42,47642,2.6,1,1.5,8,5,29,5,141291,137699,1,3,6,10,9,1,2,7,5,9,6,Male,Tier 2,Store,278990,31-45,Low,Premium
53,40378,8.4,7,0.4,8,4,11,10,84180,51339,4,1,5,10,1,4,6,2,8,9,7,Female,Tier 3,Store,135519,46-60,Low,Standard
38,65867,4.4,11,1.3,6,2,38,10,3583,979,9,6,4,7,4,7,5,3,2,6,4,Female,Tier 1,Online,4562,31-45,Low,Value
47,88686,7.9,12,2.2,8,4,38,3,44737,129733,9,9,6,2,2,9,3,5,6,2,1,Female,Tier 3,Store,174470,46-60,Medium,Standard
41,57875,6.6,10,1.3,7,8,17,15,17216,71966,2,0,6,9,6,3,7,7,6,5,4,Other,Tier 2,Store,89182,31-45,Low,Value
61,133171,1.8,4,1.2,1,2,23,16,68669,114752,2,5,2,4,4,6,3,7,8,6,4,Male,Tier 1,Store,183421,60+,High,Premium
59,235667,6.0,1,1.8,3,8,11,18,129385,86643,9,7,6,1,5,6,6,3,6,9,6,Male,Tier 1,Store,216028,46-60,Ultra High,Premium
47,115061,8.6,3,2.8,9,2,17,2,144271,97859,2,9,5,4,9,1,4,4,10,8,1,Male,Tier 2,Store,242130,46-60,Medium,Premium
39,229801,5.4,7,1.3,8,1,5,5,78152,29191,6,8,2,7,2,6,7,2,5,7,4,Other,Tier 1,Store,107343,31-45,Ultra High,Value
45,79377,5.6,11,3.8,5,4,7,15,136840,96502,5,6,4,3,5,8,2,1,4,7,5,Other,Tier 1,Store,233342,31-45,Medium,Premium
24,69691,4.5,3,1.4,1,7,48,12,77008,118136,2,4,4,4,6,2,4,8,2,6,9,Male,Tier 2,Store,195144,18-30,Low,Premium
52,239409,8.4,1,2.0,2,2,14,1,46492,73050,7,6,7,10,8,10,3,6,7,8,1,Male,Tier 2,Store,119542,46-60,Ultra High,Value
72,210375,5.1,7,4.0,10,3,43,6,57619,29117,9,1,3,10,3,8,6,1,4,7,9,Male,Tier 1,Online,86736,60+,Ultra High,Value
45,206911,9.6,8,3.2,10,6,6,18,66403,14657,2,2,5,3,7,10,1,4,9,1,6,Other,Tier 3,Online,81060,31-45,Ultra High,Value
31,64063,8.3,5,2.3,9,2,28,0,51615,19905,2,4,4,9,3,3,5,5,6,10,10,Female,Tier 3,Online,71520,31-45,Low,Value
73,106782,8.7,6,3.0,10,9,24,1,98245,147106,5,0,6,6,4,6,6,8,7,9,1,Female,Tier 1,Store,245351,60+,Medium,Premium
27,93343,6.2,14,0.9,8,6,12,16,56215,136272,7,1,5,6,7,6,2,10,10,2,9,Female,Tier 1,Store,192487,18-30,Medium,Premium
33,98071,5.0,3,4.8,9,6,31,19,145218,103096,1,0,2,8,7,5,3,6,2,5,8,Female,Tier 2,Store,248314,31-45,Medium,Premium
33,151564,7.0,14,0.9,2,8,11,14,2435,126455,4,7,3,4,9,10,7,1,7,2,3,Other,Tier 3,Store,128890,31-45,High,Standard
71,136399,9.1,5,2.8,3,1,47,0,149376,19795,9,3,4,9,2,4,5,6,10,9,5,Male,Tier 1,Hybrid,169171,60+,High,Standard
48,46357,9.5,3,4.0,3,10,24,5,85501,72788,1,5,5,3,3,2,3,7,9,4,5,Female,Tier 1,Store,158289,46-60,Low,Standard
59,217910,2.3,13,2.8,1,3,18,11,118902,48323,7,5,4,7,10,1,8,9,7,1,9,Female,Tier 2,Store,167225,46-60,Ultra High,Standard
42,47314,11.4,2,2.4,2,2,41,16,116896,147386,5,9,5,8,6,9,7,7,8,8,2,Other,Tier 2,Store,264282,31-45,Low,Premium
30,194769,6.5,14,4.0,10,1,15,7,23236,75365,3,4,3,1,10,10,8,3,9,4,10,Female,Tier 3,Store,98601,18-30,Ultra High,Value
23,85283,7.6,7,3.3,5,6,11,17,133161,20462,5,0,5,7,3,7,8,1,7,10,10,Male,Tier 3,Hybrid,153623,18-30,Medium,Standard
61,74567,4.2,10,1.9,7,4,34,18,12247,103882,5,8,3,2,5,9,7,1,9,7,6,Female,Tier 1,Store,116129,60+,Medium,Value
26,62006,4.1,11,4.5,6,6,35,14,138337,62745,3,6,2,3,7,7,4,9,4,9,4,Female,Tier 3,Store,201082,18-30,Low,Premium
62,206083,3.1,7,1.5,2,8,23,12,123337,81372,9,4,2,2,7,9,8,1,7,9,4,Female,Tier 3,Store,204709,60+,Ultra High,Premium
53,156758,9.4,12,4.6,8,7,32,15,106481,111299,10,2,6,8,7,4,4,2,1,8,4,Male,Tier 2,Store,217780,46-60,High,Premium
73,183521,4.6,8,3.3,4,3,35,14,114252,61514,2,4,2,5,7,5,10,6,9,7,5,Other,Tier 2,Store,175766,60+,High,Standard
60,76606,5.8,12,2.0,2,3,3,13,54168,1755,1,7,4,5,6,9,2,6,4,6,8,Male,Tier 3,Hybrid,55923,46-60,Medium,Value
37,33891,5.4,1,1.2,4,6,34,3,19002,61255,8,8,7,10,3,2,6,3,7,8,6,Other,Tier 2,Store,80257,31-45,Low,Value
35,198187,4.0,2,2.7,8,1,49,19,63046,98186,3,7,3,3,9,2,8,10,4,1,9,Male,Tier 1,Store,161232,31-45,Ultra High,Standard
75,116732,5.6,2,1.7,1,3,49,12,35498,131009,2,2,5,10,6,3,3,9,5,6,2,Other,Tier 1,Store,166507,60+,Medium,Standard
60,206791,6.2,12,2.6,9,8,7,4,77305,134423,10,3,6,4,3,2,10,9,1,3,1,Other,Tier 1,Store,211728,46-60,Ultra High,Premium
74,241536,8.5,3,3.5,8,3,7,7,36262,52769,1,7,1,9,7,8,8,2,4,6,3,Male,Tier 1,Store,89031,60+,Ultra High,Value
38,219102,3.9,7,3.6,8,1,6,0,76566,8005,7,3,2,6,1,7,5,1,8,4,8,Male,Tier 3,Online,84571,31-45,Ultra High,Value
21,182795,4.8,7,4.3,10,10,39,12,121551,79304,7,1,4,9,5,2,6,5,1,3,5,Male,Tier 2,Store,200855,18-30,High,Premium
67,44877,7.1,7,1.2,9,9,24,4,35715,126352,4,8,2,4,4,4,2,9,9,7,5,Female,Tier 3,Store,162067,60+,Low,Standard
50,239589,6.1,1,2.8,7,2,47,7,39307,48169,5,7,2,10,10,4,3,7,3,1,5,Female,Tier 2,Store,87476,46-60,Ultra High,Value
44,29026,6.1,2,0.7,9,7,34,6,52371,43460,10,0,6,5,7,1,2,6,3,7,6,Female,Tier 1,Store,95831,31-45,Low,Value
24,35422,4.1,8,2.5,1,8,14,18,94622,60396,1,6,4,10,8,6,6,9,5,5,9,Other,Tier 1,Store,155018,18-30,Low,Standard
23,155316,7.6,9,0.5,1,3,17,9,148539,88030,3,8,3,9,8,2,6,8,10,8,7,Female,Tier 2,Store,236569,18-30,High,Premium
32,48481,8.8,10,5.3,4,7,10,9,129073,75185,1,9,6,2,4,5,7,6,4,3,5,Male,Tier 3,Store,204258,31-45,Low,Premium
35,104180,8.6,13,4.2,2,10,29,6,109335,3429,9,9,6,7,4,10,6,1,9,10,6,Female,Tier 3,Online,112764,31-45,Medium,Value
49,124384,5.6,7,0.5,8,4,28,18,101729,132358,10,8,4,6,5,10,6,10,10,6,4,Other,Tier 3,Store,234087,46-60,Medium,Premium
73,73031,1.0,13,1.7,1,2,22,13,133992,108231,1,0,2,3,1,3,9,2,7,4,1,Male,Tier 1,Store,242223,60+,Medium,Premium
28,154593,6.5,1,3.4,4,4,33,7,39952,120624,7,8,7,5,8,5,8,8,8,3,1,Female,Tier 1,Store,160576,18-30,High,Standard
37,147818,6.2,12,2.8,9,8,18,3,38549,111695,5,8,4,9,3,8,10,4,7,4,9,Male,Tier 2,Store,150244,31-45,High,Standard
41,98127,4.0,4,2.5,2,2,15,14,5955,22761,4,5,5,6,8,4,5,2,1,1,4,Female,Tier 1,Store,28716,31-45,Medium,Value
32,107254,4.4,10,2.8,6,6,5,4,60573,134140,4,2,2,7,3,6,9,2,10,3,10,Other,Tier 3,Store,194713,31-45,Medium,Premium
65,83232,4.0,8,3.6,4,10,40,3,31198,103756,4,4,6,1,6,10,10,8,10,8,1,Male,Tier 1,Store,134954,60+,Medium,Standard
24,158084,6.5,14,5.1,4,3,14,11,101220,38990,9,8,5,1,9,5,10,9,1,6,5,Male,Tier 2,Store,140210,18-30,High,Standard
38,95224,4.4,13,1.0,6,3,8,5,80014,78963,6,3,5,6,4,7,6,6,3,5,1,Female,Tier 3,Store,158977,31-45,Medium,Standard
59,169529,6.3,5,2.2,10,6,28,7,77922,5432,10,0,1,1,9,9,1,5,6,3,3,Other,Tier 2,Online,83354,46-60,High,Value
43,216644,10.8,1,0.2,4,3,41,5,92111,10474,10,1,1,2,9,2,10,4,6,4,9,Male,Tier 2,Online,102585,31-45,Ultra High,Value
61,44960,5.6,7,2.4,9,2,1,4,73305,129244,6,2,2,1,2,7,3,4,5,3,7,Female,Tier 1,Store,202549,60+,Low,Premium
73,248094,3.7,6,4.6,8,2,46,8,24381,87824,1,9,4,10,2,6,2,9,7,8,1,Other,Tier 1,Store,112205,60+,Ultra High,Value
31,102695,3.1,9,3.1,8,3,32,18,104370,69653,7,1,6,4,2,6,2,7,9,3,6,Male,Tier 1,Store,174023,31-45,Medium,Standard
74,145066,6.7,4,3.5,5,2,37,9,141386,141083,8,5,6,9,3,5,5,8,6,2,8,Male,Tier 1,Store,282469,60+,High,Premium
54,153982,10.0,4,2.7,6,6,22,10,86618,1681,2,2,2,4,7,10,2,10,7,8,7,Female,Tier 3,Online,88299,46-60,High,Value
75,17693,4.2,8,1.6,1,4,12,17,47173,94223,4,7,5,3,7,3,5,10,1,1,10,Other,Tier 2,Store,141396,60+,Low,Standard
38,130313,1.7,14,0.5,1,1,19,4,112739,42783,5,5,2,6,5,1,5,7,1,5,7,Other,Tier 3,Store,155522,31-45,Medium,Standard
35,161930,9.4,14,4.4,9,3,6,10,65790,20499,7,1,6,1,3,6,8,10,5,10,10,Male,Tier 1,Store,86289,31-45,High,Value
22,43810,11.0,4,1.9,4,10,16,16,147739,11032,3,2,3,1,9,8,4,4,5,7,9,Other,Tier 3,Online,158771,18-30,Low,Standard
20,35092,7.5,3,2.3,3,3,20,10,59776,23076,8,6,4,2,7,1,7,8,2,3,10,Female,Tier 1,Store,82852,18-30,Low,Value
40,234851,6.9,7,0.0,5,4,27,15,140684,132817,2,4,6,2,6,8,8,4,9,1,10,Male,Tier 2,Store,273501,31-45,Ultra High,Premium
43,194772,6.1,13,1.7,9,6,29,8,116218,116785,9,5,4,6,2,2,2,2,5,5,7,Other,Tier 1,Store,233003,31-45,Ultra High,Premium
54,73105,7.4,5,2.7,9,1,22,18,84062,7419,5,5,4,9,1,2,6,9,1,7,8,Male,Tier 2,Store,91481,46-60,Medium,Value
41,176577,7.3,9,2.9,3,2,20,6,67795,141900,4,5,5,2,4,7,4,1,2,8,5,Other,Tier 2,Store,209695,31-45,High,Premium
66,219300,6.6,5,4.6,7,10,48,19,94608,84586,5,5,5,5,9,1,3,6,10,1,6,Male,Tier 1,Store,179194,60+,Ultra High,Premium
36,43555,4.1,9,2.2,3,3,0,2,125644,106325,10,1,3,7,9,8,9,4,7,6,8,Female,Tier 2,Store,231969,31-45,Low,Premium
68,86934,6.6,6,2.4,3,5,16,16,140079,76140,4,5,6,6,1,4,5,9,2,5,1,Other,Tier 3,Store,216219,60+,Medium,Premium
42,87788,5.8,6,4.5,4,7,31,5,39253,127217,6,5,5,8,6,3,7,8,2,3,5,Other,Tier 3,Store,166470,31-45,Medium,Standard
38,92257,4.4,11,4.0,2,1,23,19,20856,18270,10,3,2,3,8,4,1,8,3,9,7,Male,Tier 1,Store,39126,31-45,Medium,Value
29,32939,6.6,6,0.7,6,2,6,14,136409,104530,5,8,6,5,8,9,1,6,6,8,6,Female,Tier 1,Store,240939,18-30,Low,Premium
74,157897,5.0,7,4.4,5,4,34,13,81314,97846,4,5,1,9,10,5,10,2,10,5,5,Male,Tier 2,Store,179160,60+,High,Premium
78,236859,6.1,12,0.4,10,10,35,5,16540,103092,5,1,6,1,7,4,8,5,7,5,4,Other,Tier 1,Store,119632,60+,Ultra High,Value
58,248563,6.9,11,3.1,10,1,13,15,75291,45753,2,8,1,7,8,7,10,6,4,10,4,Female,Tier 1,Store,121044,46-60,Ultra High,Value
50,170223,7.2,4,3.5,2,1,11,7,143767,55069,10,3,3,9,7,7,3,1,5,4,8,Female,Tier 1,Store,198836,46-60,High,Premium
67,143068,5.1,4,2.7,10,9,38,14,31912,61289,2,3,6,6,10,7,10,3,3,5,4,Male,Tier 3,Store,93201,60+,High,Value
70,15036,6.9,9,2.0,2,6,22,7,2430,43568,9,8,4,5,8,10,9,4,10,1,4,Male,Tier 2,Store,45998,60+,Low,Value
21,108948,7.4,12,1.9,2,2,13,0,53989,131059,5,5,7,7,7,8,4,10,7,8,2,Female,Tier 3,Store,185048,18-30,Medium,Premium
59,98707,7.9,7,0.0,4,10,24,1,53087,47162,8,7,3,1,2,3,3,5,7,8,1,Male,Tier 3,Store,100249,46-60,Medium,Value
74,54051,6.6,11,2.7,3,7,21,16,15416,145812,9,1,3,4,3,9,8,2,6,1,4,Other,Tier 3,Store,161228,60+,Low,Standard
24,244369,7.2,10,2.5,9,10,44,4,65591,35904,1,9,3,1,1,2,4,1,3,4,8,Male,Tier 2,Online,101495,18-30,Ultra High,Value
39,95738,5.2,6,4.5,5,6,48,11,67550,76965,3,1,1,1,1,7,9,9,9,9,9,Other,Tier 1,Store,144515,31-45,Medium,Standard
72,88596,11.2,1,2.1,1,6,36,4,25809,147226,10,0,3,9,3,10,6,8,4,4,10,Other,Tier 2,Store,173035,60+,Medium,Standard
50,75071,5.9,7,1.8,2,8,28,1,10657,61084,10,3,4,5,9,2,10,9,9,8,10,Other,Tier 2,Store,71741,46-60,Medium,Value
34,145613,8.2,6,1.8,7,10,7,13,76162,92004,8,6,7,2,2,10,4,10,7,8,9,Male,Tier 1,Store,168166,31-45,High,Standard
41,88601,5.0,12,1.4,8,3,10,11,9017,51566,2,3,6,5,3,10,4,9,7,3,8,Male,Tier 3,Store,60583,31-45,Medium,Value
78,44873,6.7,4,1.9,6,10,29,1,38605,3877,10,3,5,7,8,10,3,5,7,7,4,Male,Tier 1,Online,42482,60+,Low,Value
78,182720,6.7,13,1.2,7,2,21,16,77035,144018,8,8,5,1,9,3,6,6,6,4,4,Male,Tier 2,Store,221053,60+,High,Premium
51,86468,7.1,8,3.3,2,9,14,3,58700,108910,10,9,1,1,3,7,2,3,4,10,5,Other,Tier 1,Store,167610,46-60,Medium,Standard
45,41470,4.3,7,3.0,6,5,20,12,98056,142302,1,5,4,10,7,10,4,5,7,10,6,Other,Tier 2,Store,240358,31-45,Low,Premium
75,211201,6.8,8,0.6,6,6,46,5,113936,55309,6,4,5,9,2,6,4,9,10,10,7,Female,Tier 3,Store,169245,60+,Ultra High,Standard
60,23328,5.0,9,2.6,4,7,24,2,144299,5077,6,2,6,5,2,2,3,5,4,6,4,Female,Tier 3,Online,149376,46-60,Low,Standard
58,152405,7.6,1,3.9,4,2,12,3,83527,19632,9,6,1,2,1,1,7,1,1,5,7,Female,Tier 2,Hybrid,103159,46-60,High,Value
56,136173,4.2,3,3.9,2,6,6,7,93004,97188,5,2,3,8,8,5,6,6,7,9,7,Female,Tier 1,Store,190192,46-60,High,Premium
39,61638,6.6,2,1.1,3,1,48,1,8058,141301,8,9,6,5,7,2,7,6,4,2,10,Other,Tier 1,Store,149359,31-45,Low,Standard
66,26268,5.9,3,4.2,10,9,17,8,117880,49997,10,7,5,5,2,3,7,1,10,9,9,Other,Tier 1,Store,167877,60+,Low,Standard
34,216675,9.7,11,1.8,6,6,11,9,90874,135407,7,6,5,5,5,9,1,6,9,7,1,Female,Tier 2,Store,226281,31-45,Ultra High,Premium
51,128920,8.2,11,2.5,4,7,46,12,19490,103009,7,9,5,2,7,5,9,3,2,7,8,Male,Tier 1,Store,122499,46-60,Medium,Standard
23,125379,8.7,2,2.0,3,5,25,16,24334,137465,1,3,6,1,6,5,6,1,1,2,6,Female,Tier 1,Store,161799,18-30,Medium,Standard
63,163117,4.5,11,0.9,1,2,4,3,60553,127705,8,8,3,8,6,2,2,4,5,4,2,Female,Tier 1,Store,188258,60+,High,Premium
23,186813,5.2,6,1.5,3,4,7,9,72978,82492,6,1,6,7,3,2,1,1,7,2,4,Female,Tier 2,Store,155470,18-30,High,Standard
51,234378,6.0,9,4.1,1,5,35,11,53106,31925,2,9,1,3,10,7,4,3,5,1,10,Male,Tier 1,Store,85031,46-60,Ultra High,Value
18,188842,8.3,2,4.2,4,10,4,16,103560,27352,3,1,7,6,10,6,9,1,7,10,6,Male,Tier 2,Hybrid,130912,<18,High,Standard
27,22887,6.8,4,3.4,4,2,21,0,28590,62100,7,8,5,10,2,10,3,5,6,9,9,Male,Tier 3,Store,90690,18-30,Low,Value
38,244790,4.5,5,2.2,1,9,22,2,62431,36493,9,4,3,1,5,2,9,3,6,1,9,Male,Tier 2,Store,98924,31-45,Ultra High,Value
22,243978,4.6,5,4.8,7,2,7,5,8023,101425,5,4,6,7,9,2,10,4,5,9,3,Other,Tier 1,Store,109448,18-30,Ultra High,Value
19,39918,8.4,14,3.8,5,2,18,4,112541,124524,2,4,3,5,4,7,10,3,10,7,4,Other,Tier 1,Store,237065,18-30,Low,Premium
39,50497,6.8,1,2.3,1,2,33,11,139693,71765,10,8,6,3,1,5,10,5,9,8,6,Female,Tier 3,Store,211458,31-45,Low,Premium
65,108562,6.1,13,0.0,5,2,5,10,21091,61314,1,3,1,10,5,7,4,3,5,2,9,Other,Tier 3,Store,82405,60+,Medium,Value
74,207081,5.9,6,3.6,7,5,49,8,95105,50624,2,5,1,7,4,6,2,10,6,6,10,Male,Tier 3,Store,145729,60+,Ultra High,Standard
19,26929,7.8,14,4.1,6,7,48,14,676,124973,6,1,7,2,6,4,6,4,2,5,8,Male,Tier 3,Store,125649,18-30,Low,Standard
27,117201,3.9,5,3.1,10,1,16,13,85608,19148,9,7,1,5,10,8,6,10,3,3,1,Male,Tier 3,Store,104756,18-30,Medium,Value
51,207834,6.1,13,0.0,5,9,16,18,3468,120234,2,7,6,4,7,6,9,9,9,9,8,Other,Tier 3,Store,123702,46-60,Ultra High,Standard
33,246545,6.2,6,2.8,8,6,14,12,133819,136387,7,5,1,6,10,6,4,4,1,8,4,Other,Tier 1,Store,270206,31-45,Ultra High,Premium
65,225171,3.5,14,5.3,9,1,38,6,19515,126186,5,8,7,5,8,2,1,8,6,8,4,Other,Tier 2,Store,145701,60+,Ultra High,Standard
68,131566,5.6,4,2.3,1,1,36,10,71841,148147,2,9,3,8,3,3,9,3,7,6,5,Other,Tier 3,Store,219988,60+,Medium,Premium
